index,task_id,domain,scene_id,task_category,motion_type,source_image_path,exported_image_path
388,pdef_076,precision_defect_gen,pdef_tube_bundle_endoscopy,spatial_exploration_and_viewpoint,dolly,dataset/images/precision_defect_gen/pdef_tube_bundle_endoscopy/ref_06.jpg,reports/video_generation_500_images/388__pdef_076__precision_defect_gen__pdef_tube_bundle_endoscopy__ref_06.jpg
389,pdef_077,precision_defect_gen,pdef_tube_bundle_endoscopy,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_tube_bundle_endoscopy/ref_07.jpg,reports/video_generation_500_images/389__pdef_077__precision_defect_gen__pdef_tube_bundle_endoscopy__ref_07.jpg
390,pdef_159,precision_defect_gen,pdef_tube_bundle_endoscopy,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_tube_bundle_endoscopy/ref_16.jpg,reports/video_generation_500_images/390__pdef_159__precision_defect_gen__pdef_tube_bundle_endoscopy__ref_16.jpg
391,pdef_216,precision_defect_gen,pdef_tube_bundle_endoscopy,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_tube_bundle_endoscopy/ref_10.jpg,reports/video_generation_500_images/391__pdef_216__precision_defect_gen__pdef_tube_bundle_endoscopy__ref_10.jpg
392,pdef_217,precision_defect_gen,pdef_tube_bundle_endoscopy,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_tube_bundle_endoscopy/ref_11.jpg,reports/video_generation_500_images/392__pdef_217__precision_defect_gen__pdef_tube_bundle_endoscopy__ref_11.jpg
393,pdef_051,precision_defect_gen,pdef_weld_porosity_crack,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_weld_porosity_crack/ref_16.jpg,reports/video_generation_500_images/393__pdef_051__precision_defect_gen__pdef_weld_porosity_crack__ref_16.jpg
394,pdef_052,precision_defect_gen,pdef_weld_porosity_crack,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_weld_porosity_crack/ref_09.jpg,reports/video_generation_500_images/394__pdef_052__precision_defect_gen__pdef_weld_porosity_crack__ref_09.jpg
395,pdef_053,precision_defect_gen,pdef_weld_porosity_crack,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_weld_porosity_crack/ref_05.jpg,reports/video_generation_500_images/395__pdef_053__precision_defect_gen__pdef_weld_porosity_crack__ref_05.jpg
396,pdef_054,precision_defect_gen,pdef_weld_porosity_crack,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_weld_porosity_crack/ref_06.jpg,reports/video_generation_500_images/396__pdef_054__precision_defect_gen__pdef_weld_porosity_crack__ref_06.jpg
397,pdef_056,precision_defect_gen,pdef_weld_porosity_crack,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_weld_porosity_crack/ref_07.jpg,reports/video_generation_500_images/397__pdef_056__precision_defect_gen__pdef_weld_porosity_crack__ref_07.jpg
398,pdef_057,precision_defect_gen,pdef_weld_porosity_crack,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_weld_porosity_crack/ref_11.jpg,reports/video_generation_500_images/398__pdef_057__precision_defect_gen__pdef_weld_porosity_crack__ref_11.jpg
399,pdef_058,precision_defect_gen,pdef_weld_porosity_crack,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_weld_porosity_crack/ref_08.jpg,reports/video_generation_500_images/399__pdef_058__precision_defect_gen__pdef_weld_porosity_crack__ref_08.jpg
400,pdef_226,precision_defect_gen,pdef_weld_porosity_crack,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_weld_porosity_crack/ref_10.jpg,reports/video_generation_500_images/400__pdef_226__precision_defect_gen__pdef_weld_porosity_crack__ref_10.jpg
401,vsec_121,visual_security,vsec_conveyor_jam_loto_clearance,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_16.jpg,reports/video_generation_500_images/401__vsec_121__visual_security__vsec_conveyor_jam_loto_clearance__ref_16.jpg
402,vsec_173,visual_security,vsec_conveyor_jam_loto_clearance,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_01.jpg,reports/video_generation_500_images/402__vsec_173__visual_security__vsec_conveyor_jam_loto_clearance__ref_01.jpg
403,vsec_175,visual_security,vsec_conveyor_jam_loto_clearance,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_03.jpg,reports/video_generation_500_images/403__vsec_175__visual_security__vsec_conveyor_jam_loto_clearance__ref_03.jpg
404,vsec_176,visual_security,vsec_conveyor_jam_loto_clearance,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_04.jpg,reports/video_generation_500_images/404__vsec_176__visual_security__vsec_conveyor_jam_loto_clearance__ref_04.jpg
405,vsec_178,visual_security,vsec_conveyor_jam_loto_clearance,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_06.jpg,reports/video_generation_500_images/405__vsec_178__visual_security__vsec_conveyor_jam_loto_clearance__ref_06.jpg
406,vsec_179,visual_security,vsec_conveyor_jam_loto_clearance,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_07.jpg,reports/video_generation_500_images/406__vsec_179__visual_security__vsec_conveyor_jam_loto_clearance__ref_07.jpg
407,vsec_186,visual_security,vsec_conveyor_jam_loto_clearance,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_14.jpg,reports/video_generation_500_images/407__vsec_186__visual_security__vsec_conveyor_jam_loto_clearance__ref_14.jpg
408,vsec_187,visual_security,vsec_conveyor_jam_loto_clearance,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_conveyor_jam_loto_clearance/ref_15.jpg,reports/video_generation_500_images/408__vsec_187__visual_security__vsec_conveyor_jam_loto_clearance__ref_15.jpg
409,vsec_031,visual_security,vsec_crane_unsafe_swing_near_people,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_01.jpg,reports/video_generation_500_images/409__vsec_031__visual_security__vsec_crane_unsafe_swing_near_people__ref_01.jpg
410,vsec_032,visual_security,vsec_crane_unsafe_swing_near_people,rigid_body_kinematics_and_coupling,pan,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_11.jpg,reports/video_generation_500_images/410__vsec_032__visual_security__vsec_crane_unsafe_swing_near_people__ref_11.jpg
411,vsec_114,visual_security,vsec_crane_unsafe_swing_near_people,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_09.jpg,reports/video_generation_500_images/411__vsec_114__visual_security__vsec_crane_unsafe_swing_near_people__ref_09.jpg
412,vsec_141,visual_security,vsec_crane_unsafe_swing_near_people,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_13.jpg,reports/video_generation_500_images/412__vsec_141__visual_security__vsec_crane_unsafe_swing_near_people__ref_13.jpg
413,vsec_145,visual_security,vsec_crane_unsafe_swing_near_people,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_14.jpg,reports/video_generation_500_images/413__vsec_145__visual_security__vsec_crane_unsafe_swing_near_people__ref_14.jpg
414,vsec_146,visual_security,vsec_crane_unsafe_swing_near_people,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_15.jpg,reports/video_generation_500_images/414__vsec_146__visual_security__vsec_crane_unsafe_swing_near_people__ref_15.jpg
415,vsec_154,visual_security,vsec_crane_unsafe_swing_near_people,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_16.jpg,reports/video_generation_500_images/415__vsec_154__visual_security__vsec_crane_unsafe_swing_near_people__ref_16.jpg
416,vsec_155,visual_security,vsec_crane_unsafe_swing_near_people,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_17.jpg,reports/video_generation_500_images/416__vsec_155__visual_security__vsec_crane_unsafe_swing_near_people__ref_17.jpg
417,vsec_156,visual_security,vsec_crane_unsafe_swing_near_people,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_crane_unsafe_swing_near_people/ref_18.jpg,reports/video_generation_500_images/417__vsec_156__visual_security__vsec_crane_unsafe_swing_near_people__ref_18.jpg
418,vsec_061,visual_security,vsec_dangerous_goods_liquid_leak,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_dangerous_goods_liquid_leak/ref_01.jpg,reports/video_generation_500_images/418__vsec_061__visual_security__vsec_dangerous_goods_liquid_leak__ref_01.jpg
419,vsec_062,visual_security,vsec_dangerous_goods_liquid_leak,fluid_dynamics_and_thermodynamics,pan,dataset/images/visual_security/vsec_dangerous_goods_liquid_leak/ref_02.jpg,reports/video_generation_500_images/419__vsec_062__visual_security__vsec_dangerous_goods_liquid_leak__ref_02.jpg
420,vsec_069,visual_security,vsec_dangerous_goods_liquid_leak,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_dangerous_goods_liquid_leak/ref_09.jpg,reports/video_generation_500_images/420__vsec_069__visual_security__vsec_dangerous_goods_liquid_leak__ref_09.jpg
421,vsec_115,visual_security,vsec_dangerous_goods_liquid_leak,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_dangerous_goods_liquid_leak/ref_11.jpg,reports/video_generation_500_images/421__vsec_115__visual_security__vsec_dangerous_goods_liquid_leak__ref_11.jpg
422,vsec_157,visual_security,vsec_dangerous_goods_liquid_leak,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_dangerous_goods_liquid_leak/ref_14.jpg,reports/video_generation_500_images/422__vsec_157__visual_security__vsec_dangerous_goods_liquid_leak__ref_14.jpg
423,vsec_159,visual_security,vsec_dangerous_goods_liquid_leak,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_dangerous_goods_liquid_leak/ref_16.jpg,reports/video_generation_500_images/423__vsec_159__visual_security__vsec_dangerous_goods_liquid_leak__ref_16.jpg
424,vsec_189,visual_security,vsec_dangerous_goods_liquid_leak,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_dangerous_goods_liquid_leak/ref_12.jpg,reports/video_generation_500_images/424__vsec_189__visual_security__vsec_dangerous_goods_liquid_leak__ref_12.jpg
425,vsec_190,visual_security,vsec_dangerous_goods_liquid_leak,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_dangerous_goods_liquid_leak/ref_13.jpg,reports/video_generation_500_images/425__vsec_190__visual_security__vsec_dangerous_goods_liquid_leak__ref_13.jpg
426,vsec_131,visual_security,vsec_electrical_cabinet_smoke_isolation,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_01.jpg,reports/video_generation_500_images/426__vsec_131__visual_security__vsec_electrical_cabinet_smoke_isolation__ref_01.jpg
427,vsec_160,visual_security,vsec_electrical_cabinet_smoke_isolation,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_12.jpg,reports/video_generation_500_images/427__vsec_160__visual_security__vsec_electrical_cabinet_smoke_isolation__ref_12.jpg
428,vsec_163,visual_security,vsec_electrical_cabinet_smoke_isolation,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_15.jpg,reports/video_generation_500_images/428__vsec_163__visual_security__vsec_electrical_cabinet_smoke_isolation__ref_15.jpg
429,vsec_192,visual_security,vsec_electrical_cabinet_smoke_isolation,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_02.jpg,reports/video_generation_500_images/429__vsec_192__visual_security__vsec_electrical_cabinet_smoke_isolation__ref_02.jpg
430,vsec_193,visual_security,vsec_electrical_cabinet_smoke_isolation,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_03.jpg,reports/video_generation_500_images/430__vsec_193__visual_security__vsec_electrical_cabinet_smoke_isolation__ref_03.jpg
431,vsec_195,visual_security,vsec_electrical_cabinet_smoke_isolation,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_05.jpg,reports/video_generation_500_images/431__vsec_195__visual_security__vsec_electrical_cabinet_smoke_isolation__ref_05.jpg
432,vsec_196,visual_security,vsec_electrical_cabinet_smoke_isolation,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_06.jpg,reports/video_generation_500_images/432__vsec_196__visual_security__vsec_electrical_cabinet_smoke_isolation__ref_06.jpg
433,vsec_197,visual_security,vsec_electrical_cabinet_smoke_isolation,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_electrical_cabinet_smoke_isolation/ref_07.jpg,reports/video_generation_500_images/433__vsec_197__visual_security__vsec_electrical_cabinet_smoke_isolation__ref_07.jpg
434,vsec_021,visual_security,vsec_forklift_overspeed_pallet_shift,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_forklift_overspeed_pallet_shift/ref_01.jpg,reports/video_generation_500_images/434__vsec_021__visual_security__vsec_forklift_overspeed_pallet_shift__ref_01.jpg
435,vsec_022,visual_security,vsec_forklift_overspeed_pallet_shift,rigid_body_kinematics_and_coupling,pan,dataset/images/visual_security/vsec_forklift_overspeed_pallet_shift/ref_02.jpg,reports/video_generation_500_images/435__vsec_022__visual_security__vsec_forklift_overspeed_pallet_shift__ref_02.jpg
436,vsec_023,visual_security,vsec_forklift_overspeed_pallet_shift,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_forklift_overspeed_pallet_shift/ref_03.jpg,reports/video_generation_500_images/436__vsec_023__visual_security__vsec_forklift_overspeed_pallet_shift__ref_03.jpg
437,vsec_028,visual_security,vsec_forklift_overspeed_pallet_shift,rigid_body_kinematics_and_coupling,pan,dataset/images/visual_security/vsec_forklift_overspeed_pallet_shift/ref_08.jpg,reports/video_generation_500_images/437__vsec_028__visual_security__vsec_forklift_overspeed_pallet_shift__ref_08.jpg
438,vsec_029,visual_security,vsec_forklift_overspeed_pallet_shift,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_forklift_overspeed_pallet_shift/ref_09.jpeg,reports/video_generation_500_images/438__vsec_029__visual_security__vsec_forklift_overspeed_pallet_shift__ref_09.jpeg
439,vsec_030,visual_security,vsec_forklift_overspeed_pallet_shift,rigid_body_kinematics_and_coupling,pan,dataset/images/visual_security/vsec_forklift_overspeed_pallet_shift/ref_10.jpg,reports/video_generation_500_images/439__vsec_030__visual_security__vsec_forklift_overspeed_pallet_shift__ref_10.jpg
440,vsec_116,visual_security,vsec_forklift_overspeed_pallet_shift,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_forklift_overspeed_pallet_shift/ref_16.jpg,reports/video_generation_500_images/440__vsec_116__visual_security__vsec_forklift_overspeed_pallet_shift__ref_16.jpg
441,vsec_201,visual_security,vsec_forklift_overspeed_pallet_shift,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_forklift_overspeed_pallet_shift/ref_11.jpg,reports/video_generation_500_images/441__vsec_201__visual_security__vsec_forklift_overspeed_pallet_shift__ref_11.jpg
442,vsec_203,visual_security,vsec_forklift_overspeed_pallet_shift,rigid_body_kinematics_and_coupling,orbit,dataset/images/visual_security/vsec_forklift_overspeed_pallet_shift/ref_13.jpg,reports/video_generation_500_images/442__vsec_203__visual_security__vsec_forklift_overspeed_pallet_shift__ref_13.jpg
443,vsec_091,visual_security,vsec_guard_removed_conveyor,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_01.jpg,reports/video_generation_500_images/443__vsec_091__visual_security__vsec_guard_removed_conveyor__ref_01.jpg
444,vsec_092,visual_security,vsec_guard_removed_conveyor,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_02.jpg,reports/video_generation_500_images/444__vsec_092__visual_security__vsec_guard_removed_conveyor__ref_02.jpg
445,vsec_117,visual_security,vsec_guard_removed_conveyor,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_09.jpg,reports/video_generation_500_images/445__vsec_117__visual_security__vsec_guard_removed_conveyor__ref_09.jpg
446,vsec_144,visual_security,vsec_guard_removed_conveyor,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_12.jpg,reports/video_generation_500_images/446__vsec_144__visual_security__vsec_guard_removed_conveyor__ref_12.jpg
447,vsec_147,visual_security,vsec_guard_removed_conveyor,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_13.jpg,reports/video_generation_500_images/447__vsec_147__visual_security__vsec_guard_removed_conveyor__ref_13.jpg
448,vsec_165,visual_security,vsec_guard_removed_conveyor,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_14.jpg,reports/video_generation_500_images/448__vsec_165__visual_security__vsec_guard_removed_conveyor__ref_14.jpg
449,vsec_166,visual_security,vsec_guard_removed_conveyor,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_15.jpg,reports/video_generation_500_images/449__vsec_166__visual_security__vsec_guard_removed_conveyor__ref_15.jpg
450,vsec_167,visual_security,vsec_guard_removed_conveyor,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_guard_removed_conveyor/ref_16.jpg,reports/video_generation_500_images/450__vsec_167__visual_security__vsec_guard_removed_conveyor__ref_16.jpg
451,vsec_011,visual_security,vsec_missing_ppe_at_height,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_missing_ppe_at_height/ref_01.jpg,reports/video_generation_500_images/451__vsec_011__visual_security__vsec_missing_ppe_at_height__ref_01.jpg
452,vsec_012,visual_security,vsec_missing_ppe_at_height,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_missing_ppe_at_height/ref_02.jpg,reports/video_generation_500_images/452__vsec_012__visual_security__vsec_missing_ppe_at_height__ref_02.jpg
453,vsec_014,visual_security,vsec_missing_ppe_at_height,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_missing_ppe_at_height/ref_04.jpg,reports/video_generation_500_images/453__vsec_014__visual_security__vsec_missing_ppe_at_height__ref_04.jpg
454,vsec_151,visual_security,vsec_missing_ppe_at_height,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_missing_ppe_at_height/ref_12.jpg,reports/video_generation_500_images/454__vsec_151__visual_security__vsec_missing_ppe_at_height__ref_12.jpg
455,vsec_152,visual_security,vsec_missing_ppe_at_height,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_missing_ppe_at_height/ref_13.jpg,reports/video_generation_500_images/455__vsec_152__visual_security__vsec_missing_ppe_at_height__ref_13.jpg
456,vsec_153,visual_security,vsec_missing_ppe_at_height,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_missing_ppe_at_height/ref_14.jpg,reports/video_generation_500_images/456__vsec_153__visual_security__vsec_missing_ppe_at_height__ref_14.jpg
457,vsec_168,visual_security,vsec_missing_ppe_at_height,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_missing_ppe_at_height/ref_15.jpg,reports/video_generation_500_images/457__vsec_168__visual_security__vsec_missing_ppe_at_height__ref_15.jpg
458,vsec_169,visual_security,vsec_missing_ppe_at_height,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_missing_ppe_at_height/ref_16.jpg,reports/video_generation_500_images/458__vsec_169__visual_security__vsec_missing_ppe_at_height__ref_16.jpg
459,vsec_071,visual_security,vsec_pedestrian_forklift_near_miss,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_pedestrian_forklift_near_miss/ref_17.jpg,reports/video_generation_500_images/459__vsec_071__visual_security__vsec_pedestrian_forklift_near_miss__ref_17.jpg
460,vsec_108,visual_security,vsec_pedestrian_forklift_near_miss,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_pedestrian_forklift_near_miss/ref_05.jpg,reports/video_generation_500_images/460__vsec_108__visual_security__vsec_pedestrian_forklift_near_miss__ref_05.jpg
461,vsec_109,visual_security,vsec_pedestrian_forklift_near_miss,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_pedestrian_forklift_near_miss/ref_07.jpg,reports/video_generation_500_images/461__vsec_109__visual_security__vsec_pedestrian_forklift_near_miss__ref_07.jpg
462,vsec_111,visual_security,vsec_pedestrian_forklift_near_miss,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_pedestrian_forklift_near_miss/ref_08.jpg,reports/video_generation_500_images/462__vsec_111__visual_security__vsec_pedestrian_forklift_near_miss__ref_08.jpg
463,vsec_118,visual_security,vsec_pedestrian_forklift_near_miss,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_pedestrian_forklift_near_miss/ref_10.jpg,reports/video_generation_500_images/463__vsec_118__visual_security__vsec_pedestrian_forklift_near_miss__ref_10.jpg
464,vsec_119,visual_security,vsec_pedestrian_forklift_near_miss,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_pedestrian_forklift_near_miss/ref_11.jpg,reports/video_generation_500_images/464__vsec_119__visual_security__vsec_pedestrian_forklift_near_miss__ref_11.jpg
465,vsec_207,visual_security,vsec_pedestrian_forklift_near_miss,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_pedestrian_forklift_near_miss/ref_14.jpg,reports/video_generation_500_images/465__vsec_207__visual_security__vsec_pedestrian_forklift_near_miss__ref_14.jpg
466,vsec_209,visual_security,vsec_pedestrian_forklift_near_miss,industrial_logic_and_compliance,static,dataset/images/visual_security/vsec_pedestrian_forklift_near_miss/ref_16.jpg,reports/video_generation_500_images/466__vsec_209__visual_security__vsec_pedestrian_forklift_near_miss__ref_16.jpg
467,vsec_051,visual_security,vsec_perimeter_fence_breach,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_perimeter_fence_breach/ref_02.jpg,reports/video_generation_500_images/467__vsec_051__visual_security__vsec_perimeter_fence_breach__ref_02.jpg
468,vsec_058,visual_security,vsec_perimeter_fence_breach,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_perimeter_fence_breach/ref_05.jpg,reports/video_generation_500_images/468__vsec_058__visual_security__vsec_perimeter_fence_breach__ref_05.jpg
469,vsec_212,visual_security,vsec_perimeter_fence_breach,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_perimeter_fence_breach/ref_07.jpg,reports/video_generation_500_images/469__vsec_212__visual_security__vsec_perimeter_fence_breach__ref_07.jpg
470,vsec_214,visual_security,vsec_perimeter_fence_breach,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_perimeter_fence_breach/ref_09.jpg,reports/video_generation_500_images/470__vsec_214__visual_security__vsec_perimeter_fence_breach__ref_09.jpg
471,vsec_216,visual_security,vsec_perimeter_fence_breach,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_perimeter_fence_breach/ref_11.jpg,reports/video_generation_500_images/471__vsec_216__visual_security__vsec_perimeter_fence_breach__ref_11.jpg
472,vsec_217,visual_security,vsec_perimeter_fence_breach,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_perimeter_fence_breach/ref_12.jpg,reports/video_generation_500_images/472__vsec_217__visual_security__vsec_perimeter_fence_breach__ref_12.jpg
473,vsec_243,visual_security,vsec_perimeter_fence_breach,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_perimeter_fence_breach/ref_13.jpg,reports/video_generation_500_images/473__vsec_243__visual_security__vsec_perimeter_fence_breach__ref_13.jpg
474,vsec_245,visual_security,vsec_perimeter_fence_breach,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_perimeter_fence_breach/ref_15.jpg,reports/video_generation_500_images/474__vsec_245__visual_security__vsec_perimeter_fence_breach__ref_15.jpg
475,vsec_246,visual_security,vsec_perimeter_fence_breach,topology_mutation_and_failure,dolly,dataset/images/visual_security/vsec_perimeter_fence_breach/ref_16.jpg,reports/video_generation_500_images/475__vsec_246__visual_security__vsec_perimeter_fence_breach__ref_16.jpg
476,vsec_081,visual_security,vsec_smoke_alarm_evacuation,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_06.jpg,reports/video_generation_500_images/476__vsec_081__visual_security__vsec_smoke_alarm_evacuation__ref_06.jpg
477,vsec_085,visual_security,vsec_smoke_alarm_evacuation,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_09.jpg,reports/video_generation_500_images/477__vsec_085__visual_security__vsec_smoke_alarm_evacuation__ref_09.jpg
478,vsec_086,visual_security,vsec_smoke_alarm_evacuation,fluid_dynamics_and_thermodynamics,pan,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_10.jpg,reports/video_generation_500_images/478__vsec_086__visual_security__vsec_smoke_alarm_evacuation__ref_10.jpg
479,vsec_087,visual_security,vsec_smoke_alarm_evacuation,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_11.jpg,reports/video_generation_500_images/479__vsec_087__visual_security__vsec_smoke_alarm_evacuation__ref_11.jpg
480,vsec_247,visual_security,vsec_smoke_alarm_evacuation,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_12.jpg,reports/video_generation_500_images/480__vsec_247__visual_security__vsec_smoke_alarm_evacuation__ref_12.jpg
481,vsec_248,visual_security,vsec_smoke_alarm_evacuation,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_13.jpg,reports/video_generation_500_images/481__vsec_248__visual_security__vsec_smoke_alarm_evacuation__ref_13.jpg
482,vsec_249,visual_security,vsec_smoke_alarm_evacuation,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_14.jpg,reports/video_generation_500_images/482__vsec_249__visual_security__vsec_smoke_alarm_evacuation__ref_14.jpg
483,vsec_251,visual_security,vsec_smoke_alarm_evacuation,fluid_dynamics_and_thermodynamics,static,dataset/images/visual_security/vsec_smoke_alarm_evacuation/ref_16.jpg,reports/video_generation_500_images/483__vsec_251__visual_security__vsec_smoke_alarm_evacuation__ref_16.jpg
484,vsec_042,visual_security,vsec_surveillance_blind_spot_sweep,spatial_exploration_and_viewpoint,orbit,dataset/images/visual_security/vsec_surveillance_blind_spot_sweep/ref_04.jpg,reports/video_generation_500_images/484__vsec_042__visual_security__vsec_surveillance_blind_spot_sweep__ref_04.jpg
485,vsec_043,visual_security,vsec_surveillance_blind_spot_sweep,spatial_exploration_and_viewpoint,dolly,dataset/images/visual_security/vsec_surveillance_blind_spot_sweep/ref_12.jpg,reports/video_generation_500_images/485__vsec_043__visual_security__vsec_surveillance_blind_spot_sweep__ref_12.jpg
486,vsec_170,visual_security,vsec_surveillance_blind_spot_sweep,spatial_exploration_and_viewpoint,pan,dataset/images/visual_security/vsec_surveillance_blind_spot_sweep/ref_15.jpg,reports/video_generation_500_images/486__vsec_170__visual_security__vsec_surveillance_blind_spot_sweep__ref_15.jpg
487,vsec_171,visual_security,vsec_surveillance_blind_spot_sweep,spatial_exploration_and_viewpoint,pan,dataset/images/visual_security/vsec_surveillance_blind_spot_sweep/ref_16.jpg,reports/video_generation_500_images/487__vsec_171__visual_security__vsec_surveillance_blind_spot_sweep__ref_16.jpg
