task_id,content_difficulty_level,content_difficulty_score,original_difficulty_level,domain,task_category,scene_id,motion_type,viewpoint_motion_target,content_difficulty_factors
pdef_076,medium,4.45,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_tube_bundle_endoscopy,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
pdef_077,easy,3.65,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_tube_bundle_endoscopy,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
pdef_081,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_connector_pin_bent,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_086,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_connector_pin_bent,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_087,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_connector_pin_bent,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_091,medium,4.55,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_precision_assembly_misalignment,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_092,easy,3.65,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_precision_assembly_misalignment,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_093,medium,4.55,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_precision_assembly_misalignment,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_094,easy,3.65,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_precision_assembly_misalignment,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_096,easy,3.65,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_precision_assembly_misalignment,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_101,medium,4.55,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_cnc_curved_surface_cutting,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_107,medium,4.55,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_cnc_curved_surface_cutting,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_108,easy,3.1,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_gauge_level_valve_anomaly,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
pdef_118,adversarial,6.7,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_flange_seal_micro_leak,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_128,medium,4.55,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_cnc_curved_surface_cutting,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_129,medium,4.55,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_cnc_curved_surface_cutting,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_130,medium,4.55,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_cnc_curved_surface_cutting,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_131,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_connector_pin_bent,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_134,medium,4.65,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_engine_endoscope_crack,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 0.9}"
pdef_136,medium,4.65,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_engine_endoscope_crack,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 0.9}"
pdef_137,easy,3.1,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_gauge_level_valve_anomaly,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
pdef_140,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_pcb_solder_bridge_short,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_142,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_connector_pin_bent,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_143,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_connector_pin_bent,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_144,easy,3.1,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_gauge_level_valve_anomaly,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
pdef_145,easy,3.1,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_gauge_level_valve_anomaly,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
pdef_147,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_connector_pin_bent,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_148,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_connector_pin_bent,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_150,easy,3.1,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_gauge_level_valve_anomaly,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
pdef_151,easy,3.1,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_gauge_level_valve_anomaly,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
pdef_153,adversarial,6.7,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_flange_seal_micro_leak,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_154,adversarial,6.7,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_flange_seal_micro_leak,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_156,medium,4.55,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_precision_assembly_misalignment,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_157,medium,4.55,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_precision_assembly_misalignment,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_159,easy,3.65,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_tube_bundle_endoscopy,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
pdef_164,medium,4.85,adversarial,precision_defect_gen,fluid_dynamics_and_thermodynamics,pdef_cutting_fluid_spray,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
pdef_165,medium,4.85,adversarial,precision_defect_gen,fluid_dynamics_and_thermodynamics,pdef_cutting_fluid_spray,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
pdef_166,medium,4.85,adversarial,precision_defect_gen,fluid_dynamics_and_thermodynamics,pdef_cutting_fluid_spray,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
pdef_175,medium,4.65,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_engine_endoscope_crack,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 0.9}"
pdef_176,medium,4.65,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_engine_endoscope_crack,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 0.9}"
pdef_181,adversarial,6.7,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_flange_seal_micro_leak,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_183,adversarial,6.7,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_flange_seal_micro_leak,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_184,adversarial,6.7,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_flange_seal_micro_leak,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_185,adversarial,6.7,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_flange_seal_micro_leak,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_186,adversarial,6.7,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_flange_seal_micro_leak,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_191,easy,3.1,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_gauge_level_valve_anomaly,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
pdef_192,easy,3.1,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_gauge_level_valve_anomaly,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
pdef_196,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_gear_tooth_missing_wear,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_197,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_gear_tooth_missing_wear,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_201,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_gear_tooth_missing_wear,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_202,adversarial,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_gear_tooth_missing_wear,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_204,adversarial,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_gear_tooth_missing_wear,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_205,adversarial,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_gear_tooth_missing_wear,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_209,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_pcb_solder_bridge_short,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_210,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_pcb_solder_bridge_short,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_211,medium,4.55,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_precision_assembly_misalignment,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_216,easy,3.65,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_tube_bundle_endoscopy,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
pdef_217,easy,3.65,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_tube_bundle_endoscopy,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
pdef_226,adversarial,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_weld_porosity_crack,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
vsec_001,easy,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_unregistered_vehicle_intrusion,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_002,easy,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_unregistered_vehicle_intrusion,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_003,easy,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_unregistered_vehicle_intrusion,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_004,easy,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_unregistered_vehicle_intrusion,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_005,easy,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_unregistered_vehicle_intrusion,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_011,easy,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_missing_ppe_at_height,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_012,easy,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_missing_ppe_at_height,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_014,easy,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_missing_ppe_at_height,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_021,adversarial,6.25,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_forklift_overspeed_pallet_shift,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
vsec_022,hard,5.35,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_forklift_overspeed_pallet_shift,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
vsec_023,adversarial,6.25,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_forklift_overspeed_pallet_shift,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
vsec_028,hard,5.35,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_forklift_overspeed_pallet_shift,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
vsec_029,adversarial,6.25,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_forklift_overspeed_pallet_shift,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
vsec_030,hard,5.35,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_forklift_overspeed_pallet_shift,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
vsec_031,adversarial,6.8,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_crane_unsafe_swing_near_people,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 1.45}"
vsec_032,hard,5.9,hard,visual_security,rigid_body_kinematics_and_coupling,vsec_crane_unsafe_swing_near_people,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 1.45}"
vsec_042,adversarial,6.25,adversarial,visual_security,spatial_exploration_and_viewpoint,vsec_surveillance_blind_spot_sweep,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
vsec_043,adversarial,6.15,adversarial,visual_security,spatial_exploration_and_viewpoint,vsec_surveillance_blind_spot_sweep,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
vsec_051,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_perimeter_fence_breach,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_058,hard,5.35,adversarial,visual_security,topology_mutation_and_failure,vsec_perimeter_fence_breach,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
vsec_061,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_dangerous_goods_liquid_leak,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_062,hard,5.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_dangerous_goods_liquid_leak,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_069,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_dangerous_goods_liquid_leak,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_071,easy,4.25,adversarial,visual_security,industrial_logic_and_compliance,vsec_pedestrian_forklift_near_miss,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
vsec_081,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_smoke_alarm_evacuation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_085,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_smoke_alarm_evacuation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_086,hard,5.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_smoke_alarm_evacuation,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
vsec_087,medium,4.85,adversarial,visual_security,fluid_dynamics_and_thermodynamics,vsec_smoke_alarm_evacuation,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
